name,start,end,length,mfe,bestTSS,bestTSS_inside,mean_gc,mean_remap,cov_me3,cov_tfbs,cov_pol2,mean_pcons27,mean_pPcons27,mean_pPcons124
FBtr0332477.2,4845641,4846216,575,-220.33,214.0,98.0,53.1826,22.4852,1.0,0.86087,1.0,0.950151,2.47645,6.72191
FBtr0332478.2,4845641,4846216,575,-220.33,214.0,98.0,53.1826,22.4852,1.0,0.86087,1.0,0.950151,2.47645,6.72191
FBtr0332479.2,4845641,4846216,575,-220.33,214.0,98.0,53.1826,22.4852,1.0,0.86087,1.0,0.950151,2.47645,6.72191
FBtr0332477.1,4846278,4846350,72,-11.52,214.0,169.0,39.4444,39.1806,1.0,0.930556,1.0,0.00734722,-0.0575,0.00436111
FBtr0077411.1,4846715,4846764,49,-26.78,3177.0,35.0,50.2041,410.224,1.0,1.0,1.0,0.606102,0.662776,0.855408
FBtr0077410.1,4847163,4847295,132,-33.33,20522.0,20522.0,38.1818,583.432,1.0,0.939394,1.0,0.482871,0.951902,1.06489
FBtr0077409.1,4847238,4847295,57,-8.08,20522.0,20522.0,43.5088,625.404,1.0,1.0,1.0,0.683684,1.42458,1.56277
FBtr0300941.1,4847238,4847295,57,-8.08,20522.0,20522.0,43.5088,625.404,1.0,1.0,1.0,0.683684,1.42458,1.56277
FBtr0332478.1,4847238,4847295,57,-8.08,20522.0,20522.0,43.5088,625.404,1.0,1.0,1.0,0.683684,1.42458,1.56277
FBtr0332479.1,4847238,4847295,57,-8.08,20522.0,20522.0,43.5088,625.404,1.0,1.0,1.0,0.683684,1.42458,1.56277
FBtr0077386,4847765,4849499,1734,-723.07,22556.0,22556.0,52.6298,115.63,1.0,0.922722,1.0,0.643509,1.25755,1.56856
FBtr0077386.1,4847765,4849499,1734,-723.07,22556.0,22556.0,52.6298,115.63,1.0,0.922722,1.0,0.643509,1.25755,1.56856
FBtr0077408.2,4849438,4850281,843,-354.39,376.0,33.0,55.1127,71.7212,1.0,0.920522,1.0,0.941331,2.61032,7.65544
FBtr0077408,4849438,4850419,981,-390.87,6501.0,6501.0,52.579,124.769,1.0,0.922528,1.0,0.906964,2.47538,6.85603
FBtr0077408.1,4850338,4850419,81,-11.00,6501.0,6501.0,40.4938,474.901,1.0,1.0,1.0,0.814457,1.93712,2.32743
FBtr0077387.1,4850640,4851343,703,-297.03,3942.0,3942.0,51.9772,233.061,1.0,0.921764,1.0,0.861808,2.08012,4.81312
FBtr0077387,4850640,4852640,2000,-799.71,3942.0,3942.0,49.4,138.31,1.0,0.902,0.771,0.878639,2.32875,6.29136
FBtr0077387.2,4851407,4851559,152,-46.48,76.0,76.0,45.5263,5.69737,1.0,0.907895,0.29605263157894735,0.987316,2.88211,8.71961
FBtr0077387.3,4851613,4852640,1027,-388.47,6.0,35.0,49.6397,24.8053,1.0,0.877313,0.7108081791626095,0.936981,2.59487,7.48013
FBtr0077388.1,4852863,4853016,153,-42.08,33334.0,33334.0,50.3268,185.66,1.0,0.973856,1.0,0.92483,1.50931,1.24599
FBtr0100301.1,4852863,4853016,153,-42.08,33334.0,33334.0,50.3268,185.66,1.0,0.973856,1.0,0.92483,1.50931,1.24599
FBtr0304909.1,4852863,4853016,153,-42.08,33334.0,33334.0,50.3268,185.66,1.0,0.973856,1.0,0.92483,1.50931,1.24599
FBtr0304910.1,4852863,4853016,153,-42.08,33334.0,33334.0,50.3268,185.66,1.0,0.973856,1.0,0.92483,1.50931,1.24599
FBtr0336831.1,4852863,4853016,153,-42.08,33334.0,33334.0,50.3268,185.66,1.0,0.973856,1.0,0.92483,1.50931,1.24599
FBtr0077388,4852863,4875233,22370,-8171.87,33334.0,33334.0,43.0022,44.3229,0.8573535985695128,0.946491,0.5297720160929816,0.651161,1.26164,1.87259
FBtr0100301,4852863,4875233,22370,-8171.87,33334.0,33334.0,43.0022,44.3229,0.8573535985695128,0.946491,0.5297720160929816,0.651161,1.26164,1.87259
FBtr0304909,4852863,4875233,22370,-8171.87,33334.0,33334.0,43.0022,44.3229,0.8573535985695128,0.946491,0.5297720160929816,0.651161,1.26164,1.87259
FBtr0304910,4852863,4875233,22370,-8171.87,33334.0,33334.0,43.0022,44.3229,0.8573535985695128,0.946491,0.5297720160929816,0.651161,1.26164,1.87259
FBtr0336831,4852863,4876792,23929,-8565.55,33334.0,33334.0,42.1965,45.71,0.8666471645283965,0.947093,0.5526348781812863,0.669747,1.31063,1.87676
FBtr0304909.2,4854397,4854728,331,-65.87,20.0,20.0,41.9335,2.27795,1.0,0.936556,0.7552870090634441,0.83781,1.66436,1.6895
FBtr0304910.2,4854397,4854728,331,-65.87,20.0,20.0,41.9335,2.27795,1.0,0.936556,0.7552870090634441,0.83781,1.66436,1.6895
FBtr0336831.2,4854397,4854728,331,-65.87,20.0,20.0,41.9335,2.27795,1.0,0.936556,0.7552870090634441,0.83781,1.66436,1.6895
FBtr0077388.2,4854434,4854728,294,-55.12,20.0,20.0,41.0204,2.43878,1.0,0.92517,0.7244897959183674,0.838759,1.77297,1.8307
FBtr0100301.2,4854434,4854728,294,-55.12,20.0,20.0,41.0204,2.43878,1.0,0.92517,0.7244897959183674,0.838759,1.77297,1.8307
FBtr0077388.3,4865147,4866130,983,-366.02,24.0,217.0,54.649,28.8555,1.0,0.930824,0.3641912512716175,0.70926,1.41389,1.69855
FBtr0100301.3,4865147,4866130,983,-366.02,24.0,217.0,54.649,28.8555,1.0,0.930824,0.3641912512716175,0.70926,1.41389,1.69855
FBtr0304909.3,4865147,4866130,983,-366.02,24.0,217.0,54.649,28.8555,1.0,0.930824,0.3641912512716175,0.70926,1.41389,1.69855
FBtr0304910.3,4865147,4866130,983,-366.02,24.0,217.0,54.649,28.8555,1.0,0.930824,0.3641912512716175,0.70926,1.41389,1.69855
FBtr0336831.3,4865147,4866130,983,-366.02,24.0,217.0,54.649,28.8555,1.0,0.930824,0.3641912512716175,0.70926,1.41389,1.69855
FBtr0077388.4,4870477,4870717,240,-99.67,5.0,16.0,54.5,16.3042,0.0,0.929167,0.25833333333333336,0.997429,2.4099,5.70627
FBtr0100301.4,4870477,4870717,240,-99.67,5.0,16.0,54.5,16.3042,0.0,0.929167,0.25833333333333336,0.997429,2.4099,5.70627
FBtr0304909.4,4870477,4870717,240,-99.67,5.0,16.0,54.5,16.3042,0.0,0.929167,0.25833333333333336,0.997429,2.4099,5.70627
FBtr0304910.4,4870477,4870717,240,-99.67,5.0,16.0,54.5,16.3042,0.0,0.929167,0.25833333333333336,0.997429,2.4099,5.70627
FBtr0336831.4,4870477,4870717,240,-99.67,5.0,16.0,54.5,16.3042,0.0,0.929167,0.25833333333333336,0.997429,2.4099,5.70627
FBtr0077388.5,4870777,4870836,59,-16.69,8.0,8.0,50.8475,14.4746,0.0,1.0,0.0,0.996763,2.55863,5.65258
FBtr0100301.5,4870777,4870836,59,-16.69,8.0,8.0,50.8475,14.4746,0.0,1.0,0.0,0.996763,2.55863,5.65258
FBtr0304909.5,4870777,4870836,59,-16.69,8.0,8.0,50.8475,14.4746,0.0,1.0,0.0,0.996763,2.55863,5.65258
FBtr0304910.5,4870777,4870836,59,-16.69,8.0,8.0,50.8475,14.4746,0.0,1.0,0.0,0.996763,2.55863,5.65258
FBtr0336831.5,4870777,4870836,59,-16.69,8.0,8.0,50.8475,14.4746,0.0,1.0,0.0,0.996763,2.55863,5.65258
FBtr0077388.6,4871075,4871195,120,-48.47,4.0,4.0,61.6667,5.29167,0.0,0.875,0.48333333333333334,0.995425,2.49483,8.08391
FBtr0100301.6,4871075,4871195,120,-48.47,4.0,4.0,61.6667,5.29167,0.0,0.875,0.48333333333333334,0.995425,2.49483,8.08391
FBtr0304909.6,4871075,4871195,120,-48.47,4.0,4.0,61.6667,5.29167,0.0,0.875,0.48333333333333334,0.995425,2.49483,8.08391
FBtr0304910.6,4871075,4871195,120,-48.47,4.0,4.0,61.6667,5.29167,0.0,0.875,0.48333333333333334,0.995425,2.49483,8.08391
FBtr0336831.6,4871075,4871195,120,-48.47,4.0,4.0,61.6667,5.29167,0.0,0.875,0.48333333333333334,0.995425,2.49483,8.08391
FBtr0077388.7,4871257,4871338,81,-35.14,5.0,4.0,60.4938,1.34568,0.0,1.0,1.0,0.987753,2.74864,9.0089
FBtr0100301.7,4871257,4871338,81,-35.14,5.0,4.0,60.4938,1.34568,0.0,1.0,1.0,0.987753,2.74864,9.0089
FBtr0304909.7,4871257,4871338,81,-35.14,5.0,4.0,60.4938,1.34568,0.0,1.0,1.0,0.987753,2.74864,9.0089
FBtr0304910.7,4871257,4871338,81,-35.14,5.0,4.0,60.4938,1.34568,0.0,1.0,1.0,0.987753,2.74864,9.0089
FBtr0336831.7,4871257,4871338,81,-35.14,5.0,4.0,60.4938,1.34568,0.0,1.0,1.0,0.987753,2.74864,9.0089
FBtr0077388.8,4871415,4871764,349,-154.22,7.0,40.0,59.7135,5.27221,0.0,0.934097,1.0,0.986542,2.3126,7.02174
FBtr0100301.8,4871415,4871764,349,-154.22,7.0,40.0,59.7135,5.27221,0.0,0.934097,1.0,0.986542,2.3126,7.02174
FBtr0304909.8,4871415,4871764,349,-154.22,7.0,40.0,59.7135,5.27221,0.0,0.934097,1.0,0.986542,2.3126,7.02174
FBtr0304910.8,4871415,4871764,349,-154.22,7.0,40.0,59.7135,5.27221,0.0,0.934097,1.0,0.986542,2.3126,7.02174
FBtr0336831.8,4871415,4871764,349,-154.22,7.0,40.0,59.7135,5.27221,0.0,0.934097,1.0,0.986542,2.3126,7.02174
FBtr0077388.9,4871824,4871893,69,-21.14,40.0,7.0,47.5362,1.0,0.0,0.826087,0.043478260869565216,1.0,3.41739,11.0546
FBtr0100301.9,4871824,4871893,69,-21.14,40.0,7.0,47.5362,1.0,0.0,0.826087,0.043478260869565216,1.0,3.41739,11.0546
FBtr0304909.9,4871824,4871893,69,-21.14,40.0,7.0,47.5362,1.0,0.0,0.826087,0.043478260869565216,1.0,3.41739,11.0546
FBtr0304910.9,4871824,4871893,69,-21.14,40.0,7.0,47.5362,1.0,0.0,0.826087,0.043478260869565216,1.0,3.41739,11.0546
FBtr0336831.9,4871824,4871893,69,-21.14,40.0,7.0,47.5362,1.0,0.0,0.826087,0.043478260869565216,1.0,3.41739,11.0546
FBtr0077388.10,4871954,4872356,402,-185.70,7.0,7.0,60.1493,7.52736,0.0,0.845771,0.1318407960199005,0.994174,2.77781,10.023
FBtr0100301.10,4871954,4872356,402,-185.70,7.0,7.0,60.1493,7.52736,0.0,0.845771,0.1318407960199005,0.994174,2.77781,10.023
FBtr0304909.10,4871954,4872356,402,-185.70,7.0,7.0,60.1493,7.52736,0.0,0.845771,0.1318407960199005,0.994174,2.77781,10.023
FBtr0304910.10,4871954,4872356,402,-185.70,7.0,7.0,60.1493,7.52736,0.0,0.845771,0.1318407960199005,0.994174,2.77781,10.023
FBtr0336831.10,4871954,4872356,402,-185.70,7.0,7.0,60.1493,7.52736,0.0,0.845771,0.1318407960199005,0.994174,2.77781,10.023
FBtr0077388.11,4872498,4872693,195,-71.37,7.0,3.0,53.641,8.88718,0.0,0.902564,1.0,0.991528,2.99947,9.79233
FBtr0100301.11,4872498,4872693,195,-71.37,7.0,3.0,53.641,8.88718,0.0,0.902564,1.0,0.991528,2.99947,9.79233
FBtr0304909.11,4872498,4872693,195,-71.37,7.0,3.0,53.641,8.88718,0.0,0.902564,1.0,0.991528,2.99947,9.79233
FBtr0304910.11,4872498,4872693,195,-71.37,7.0,3.0,53.641,8.88718,0.0,0.902564,1.0,0.991528,2.99947,9.79233
FBtr0336831.11,4872498,4872693,195,-71.37,7.0,3.0,53.641,8.88718,0.0,0.902564,1.0,0.991528,2.99947,9.79233
FBtr0077388.12,4873595,4873999,404,-128.64,4.0,15.0,48.6634,55.25,1.0,0.910891,0.0,0.920604,2.51672,7.26167
FBtr0100301.12,4873817,4873999,182,-86.72,2.0,2.0,56.4835,57.8901,1.0,0.884615,0.0,0.999555,3.22719,11.698
FBtr0304909.12,4873817,4873999,182,-86.72,2.0,2.0,56.4835,57.8901,1.0,0.884615,0.0,0.999555,3.22719,11.698
FBtr0304910.12,4873817,4873999,182,-86.72,2.0,2.0,56.4835,57.8901,1.0,0.884615,0.0,0.999555,3.22719,11.698
FBtr0336831.12,4873871,4873999,128,-59.98,2.0,2.0,62.5,53.6094,1.0,0.875,0.0,0.999367,2.95153,10.8044
FBtr0077388.13,4874057,4874169,112,-38.06,7.0,7.0,55.7143,22.4375,1.0,0.982143,0.25,0.99858,3.11194,12.102
FBtr0100301.13,4874057,4874169,112,-38.06,7.0,7.0,55.7143,22.4375,1.0,0.982143,0.25,0.99858,3.11194,12.102
FBtr0304909.13,4874057,4874169,112,-38.06,7.0,7.0,55.7143,22.4375,1.0,0.982143,0.25,0.99858,3.11194,12.102
FBtr0336831.13,4874057,4874169,112,-38.06,7.0,7.0,55.7143,22.4375,1.0,0.982143,0.25,0.99858,3.11194,12.102
FBtr0304910.13,4874057,4875233,1176,-376.50,7.0,26.0,45.068,40.3812,1.0,0.931122,0.7738095238095238,0.906165,2.10091,4.33683
FBtr0304909.14,4874541,4874562,21,-,4.0,1.0,45.7143,7.14286,1.0,0.52381,1.0,1.0,4.00095,10.0442
FBtr0077388.14,4874886,4875233,347,-122.94,18.0,26.0,46.9741,66.4841,1.0,0.939481,0.4755043227665706,0.951856,2.6394,6.30749
FBtr0100301.14,4874886,4875233,347,-122.94,18.0,26.0,46.9741,66.4841,1.0,0.939481,0.4755043227665706,0.951856,2.6394,6.30749
FBtr0304909.15,4874886,4875233,347,-122.94,18.0,26.0,46.9741,66.4841,1.0,0.939481,0.4755043227665706,0.951856,2.6394,6.30749
FBtr0336831.14,4874886,4876792,1906,-491.60,18.0,40.0,33.6097,27.1672,1.0,0.966422,0.8069254984260231,0.939243,2.12752,2.73241
FBtr0304887.4,4876890,4879196,2306,-626.28,22.0,256.0,34.51,19.2451,1.0,0.972246,0.8647007805724197,0.929405,2.3374,2.44907
FBtr0304887,4876890,4883107,6217,-2067.47,7509.0,10840.0,42.4095,78.6836,1.0,0.960109,0.8735724626025414,0.861092,1.96713,2.24752
FBtr0089647.4,4877109,4879196,2087,-567.66,22.0,256.0,35.7547,19.2177,1.0,0.970292,0.8505031145184475,0.922463,2.30794,2.45143
FBtr0089648.4,4877109,4879196,2087,-567.66,22.0,256.0,35.7547,19.2177,1.0,0.970292,0.8505031145184475,0.922463,2.30794,2.45143
FBtr0089649.4,4877109,4879196,2087,-567.66,22.0,256.0,35.7547,19.2177,1.0,0.970292,0.8505031145184475,0.922463,2.30794,2.45143
FBtr0336835.4,4877109,4879196,2087,-567.66,22.0,256.0,35.7547,19.2177,1.0,0.970292,0.8505031145184475,0.922463,2.30794,2.45143
FBtr0472669.4,4877109,4879196,2087,-567.66,22.0,256.0,35.7547,19.2177,1.0,0.970292,0.8505031145184475,0.922463,2.30794,2.45143
FBtr0089647,4877109,4883107,5998,-2010.42,7509.0,10840.0,43.131,81.0193,1.0,0.959153,0.8689563187729243,0.856182,1.94336,2.24099
FBtr0089648,4877109,4883107,5998,-2010.42,7509.0,10840.0,43.131,81.0193,1.0,0.959153,0.8689563187729243,0.856182,1.94336,2.24099
FBtr0089649,4877109,4883107,5998,-2010.42,7509.0,10840.0,43.131,81.0193,1.0,0.959153,0.8689563187729243,0.856182,1.94336,2.24099
FBtr0336835,4877109,4883107,5998,-2010.42,7509.0,10840.0,43.131,81.0193,1.0,0.959153,0.8689563187729243,0.856182,1.94336,2.24099
FBtr0472669,4877109,4883107,5998,-2010.42,7509.0,10840.0,43.131,81.0193,1.0,0.959153,0.8689563187729243,0.856182,1.94336,2.24099
FBtr0089649.3,4880293,4880472,179,-48.69,499.0,499.0,48.1564,31.8156,1.0,0.932961,1.0,1.0,3.11774,6.11334
FBtr0089647.3,4880377,4880472,95,-14.34,499.0,499.0,52.0,35.8211,1.0,0.905263,1.0,1.0,2.78675,5.69739
FBtr0089648.3,4880377,4880472,95,-14.34,499.0,499.0,52.0,35.8211,1.0,0.905263,1.0,1.0,2.78675,5.69739
FBtr0304887.3,4880377,4880472,95,-14.34,499.0,499.0,52.0,35.8211,1.0,0.905263,1.0,1.0,2.78675,5.69739
FBtr0336835.3,4880377,4880472,95,-14.34,499.0,499.0,52.0,35.8211,1.0,0.905263,1.0,1.0,2.78675,5.69739
FBtr0472669.3,4880377,4880472,95,-14.34,499.0,499.0,52.0,35.8211,1.0,0.905263,1.0,1.0,2.78675,5.69739
FBtr0336835.2,4881214,4882365,1151,-516.28,55.0,290.0,61.616,67.3776,1.0,0.944396,1.0,0.949093,2.02036,2.64665
FBtr0089647.2,4881214,4882492,1278,-556.12,75.0,290.0,60.3912,69.4906,1.0,0.947574,1.0,0.934438,1.96349,2.56545
FBtr0089648.2,4881214,4882492,1278,-556.12,75.0,290.0,60.3912,69.4906,1.0,0.947574,1.0,0.934438,1.96349,2.56545
FBtr0089649.2,4881214,4882492,1278,-556.12,75.0,290.0,60.3912,69.4906,1.0,0.947574,1.0,0.934438,1.96349,2.56545
FBtr0472669.2,4881214,4882492,1278,-556.12,75.0,290.0,60.3912,69.4906,1.0,0.947574,1.0,0.934438,1.96349,2.56545
FBtr0304887.2,4881214,4882801,1587,-663.63,10840.0,10840.0,57.9332,153.025,1.0,0.954631,1.0,0.902595,1.84508,2.35412
FBtr0089647.1,4882864,4883107,243,-72.68,7509.0,7509.0,37.4486,568.807,1.0,1.0,1.0,0.920531,2.20256,2.39345
FBtr0304887.1,4882864,4883107,243,-72.68,7509.0,7509.0,37.4486,568.807,1.0,1.0,1.0,0.920531,2.20256,2.39345
FBtr0336835.1,4882864,4883107,243,-72.68,7509.0,7509.0,37.4486,568.807,1.0,1.0,1.0,0.920531,2.20256,2.39345
FBtr0472669.1,4882864,4883107,243,-72.68,7509.0,7509.0,37.4486,568.807,1.0,1.0,1.0,0.920531,2.20256,2.39345
FBtr0089648.1,4882888,4883107,219,-63.55,7509.0,7509.0,36.895,572.89,1.0,1.0,1.0,0.912406,2.2155,2.44966
FBtr0089649.1,4882888,4883107,219,-63.55,7509.0,7509.0,36.895,572.89,1.0,1.0,1.0,0.912406,2.2155,2.44966
FBtr0077389.1,4883297,4883587,290,-87.35,19731.0,19731.0,42.069,283.614,1.0,0.941379,1.0,0.498507,0.830334,0.761776
FBtr0077389,4883297,4885669,2372,-941.20,19731.0,19731.0,49.0135,149.215,1.0,0.91231,1.0,0.796906,1.97667,5.39177
FBtr0077389.2,4883645,4884339,694,-293.83,43.0,205.0,54.4092,46.0216,1.0,0.925072,1.0,0.783259,2.09008,5.59406
FBtr0077389.3,4884390,4885669,1279,-491.92,26.0,58.0,48.5848,23.5484,1.0,0.902267,1.0,0.901142,2.26927,6.70131
FBtr0077390.1,4889994,4890367,373,-124.73,866.0,140.0,44.2895,9.99464,1.0,0.91689,1.0,0.765517,1.23841,1.74662
FBtr0077390,4889994,4891277,1283,-541.16,866.0,140.0,52.5175,30.9313,1.0,0.922058,1.0,0.70482,1.26168,1.93047
FBtr0077390.2,4890428,4891277,849,-374.79,3.0,9.0,57.0789,28.119,1.0,0.922261,1.0,0.716521,1.34242,2.11129
FBtr0346496,4891326,4891845,519,-176.75,338.0,338.0,42.5434,181.376,1.0,0.938343,1.0,0.48696,0.448439,1.17112
FBtr0346496.1,4891326,4891845,519,-176.75,338.0,338.0,42.5434,181.376,1.0,0.938343,1.0,0.48696,0.448439,1.17112
FBtr0077391.1,4892111,4892604,493,-162.56,99999.0,99999.0,41.4604,630.998,1.0,0.983773,1.0,0.766673,1.21643,1.13526
FBtr0336832.1,4892111,4892604,493,-162.56,99999.0,99999.0,41.4604,630.998,1.0,0.983773,1.0,0.766673,1.21643,1.13526
FBtr0336832,4892111,4903458,11347,-4026.57,99999.0,99999.0,40.9324,68.2433,0.8238300872477307,0.953203,0.7711289327575571,0.689462,1.27454,2.01423
FBtr0077391,4892111,4903889,11778,-4152.99,99999.0,99999.0,40.6758,67.7558,0.7936831380539989,0.952793,0.7795041602988623,0.697239,1.30367,2.00569
FBtr0077391.2,4893934,4893994,60,-22.73,106.0,76.0,56.6667,25.7833,1.0,1.0,1.0,0.892983,1.79735,2.05855
FBtr0336832.2,4893934,4893994,60,-22.73,106.0,76.0,56.6667,25.7833,1.0,1.0,1.0,0.892983,1.79735,2.05855
FBtr0077391.3,4901401,4901917,516,-246.07,41.0,401.0,58.6822,17.0233,0.1124031007751938,0.862403,0.936046511627907,0.88988,2.53599,8.6469
FBtr0336832.3,4901401,4901917,516,-246.07,41.0,401.0,58.6822,17.0233,0.1124031007751938,0.862403,0.936046511627907,0.88988,2.53599,8.6469
FBtr0077391.4,4902024,4902395,371,-155.95,47.0,540.0,55.3639,29.7628,0.0,0.84097,0.215633423180593,0.973526,2.70431,9.41006
FBtr0336832.4,4902024,4902395,371,-155.95,47.0,540.0,55.3639,29.7628,0.0,0.84097,0.215633423180593,0.973526,2.70431,9.41006
FBtr0077391.5,4902460,4902593,133,-41.20,88.0,88.0,48.2707,32.3083,0.0,0.87218,0.6541353383458647,0.984962,2.44868,8.94169
FBtr0336832.5,4902460,4902593,133,-41.20,88.0,88.0,48.2707,32.3083,0.0,0.87218,0.6541353383458647,0.984962,2.44868,8.94169
FBtr0077391.6,4902663,4902905,242,-90.73,558.0,558.0,52.9752,19.7645,0.0,0.979339,1.0,0.995079,2.78386,9.15539
FBtr0336832.6,4902663,4902905,242,-90.73,558.0,558.0,52.9752,19.7645,0.0,0.979339,1.0,0.995079,2.78386,9.15539
FBtr0336832.7,4902973,4903458,485,-165.78,120.0,626.0,48.3299,16.4577,0.0,0.952577,1.0,0.816179,1.73672,3.55228
FBtr0077391.7,4902973,4903889,916,-283.10,120.0,626.0,41.5502,32.7293,0.0,0.94214,1.0,0.856557,1.89383,2.71878
FBtr0077402.4,4903864,4904833,969,-366.53,10.0,29.0,43.4881,66.6553,0.1238390092879257,0.920537,0.42518059855521156,0.731175,1.49256,2.62575
FBtr0077402,4903864,4906762,2898,-1014.58,25250.0,25250.0,40.7798,149.345,0.041407867494824016,0.940994,0.6414768806073153,0.728915,1.3803,1.92194
FBtr0077401.4,4904069,4904833,764,-315.87,10.0,29.0,48.9005,57.2356,0.15706806282722513,0.899215,0.2709424083769634,0.800411,1.65522,3.14898
FBtr0077403.4,4904069,4904833,764,-315.87,10.0,29.0,48.9005,57.2356,0.15706806282722513,0.899215,0.2709424083769634,0.800411,1.65522,3.14898
FBtr0113021.4,4904069,4904833,764,-315.87,10.0,29.0,48.9005,57.2356,0.15706806282722513,0.899215,0.2709424083769634,0.800411,1.65522,3.14898
FBtr0077401,4904069,4906762,2693,-961.11,25250.0,25250.0,42.1092,154.901,0.04455997029335314,0.940215,0.6141849238767174,0.748385,1.4179,2.0168
FBtr0077403,4904069,4906762,2693,-961.11,25250.0,25250.0,42.1092,154.901,0.04455997029335314,0.940215,0.6141849238767174,0.748385,1.4179,2.0168
FBtr0113021,4904069,4906762,2693,-961.11,25250.0,25250.0,42.1092,154.901,0.04455997029335314,0.940215,0.6141849238767174,0.748385,1.4179,2.0168
FBtr0077401.3,4904892,4904979,87,-11.02,5.0,195.0,42.7586,24.7241,0.0,1.0,0.6781609195402298,0.995207,2.57364,7.47472
FBtr0077402.3,4904892,4904979,87,-11.02,5.0,195.0,42.7586,24.7241,0.0,1.0,0.6781609195402298,0.995207,2.57364,7.47472
FBtr0077403.3,4904892,4904979,87,-11.02,5.0,195.0,42.7586,24.7241,0.0,1.0,0.6781609195402298,0.995207,2.57364,7.47472
FBtr0113021.3,4904892,4904979,87,-11.02,5.0,195.0,42.7586,24.7241,0.0,1.0,0.6781609195402298,0.995207,2.57364,7.47472
FBtr0077401.2,4905752,4905863,111,-41.79,17.0,65.0,58.3784,211.009,0.0,0.864865,1.0,0.992243,1.82173,2.17182
FBtr0077402.2,4905752,4905863,111,-41.79,17.0,65.0,58.3784,211.009,0.0,0.864865,1.0,0.992243,1.82173,2.17182
FBtr0077403.2,4905752,4905863,111,-41.79,17.0,65.0,58.3784,211.009,0.0,0.864865,1.0,0.992243,1.82173,2.17182
FBtr0113021.2,4905752,4905863,111,-41.79,17.0,65.0,58.3784,211.009,0.0,0.864865,1.0,0.992243,1.82173,2.17182
FBtr0113021.1,4906635,4906762,127,-37.41,25250.0,25250.0,42.9921,470.228,0.0,0.889764,1.0,0.975047,1.51366,1.48758
FBtr0077403.1,4906663,4906762,99,-28.12,25250.0,25250.0,47.8788,475.0,0.0,0.858586,1.0,0.96802,1.33135,1.2908
FBtr0077402.1,4906698,4906762,64,-20.02,25250.0,25250.0,57.8125,477.625,0.0,0.734375,1.0,0.966094,1.37403,1.53011
FBtr0077401.1,4906713,4906762,49,-13.25,25250.0,25250.0,55.5102,478.898,0.0,0.77551,1.0,0.981796,1.49153,1.8408
FBtr0077396.10,4908580,4909254,674,-221.72,20.0,92.0,35.9941,130.105,0.0,0.949555,0.5059347181008902,0.770372,1.89237,2.46549
FBtr0345631.10,4908580,4909254,674,-221.72,20.0,92.0,35.9941,130.105,0.0,0.949555,0.5059347181008902,0.770372,1.89237,2.46549
FBtr0077396,4908580,4932302,23722,-8490.08,1290.0,99438.0,42.6237,170.21,0.5693449118961301,0.941953,0.5049321305117612,0.541258,1.02543,1.49718
FBtr0345631,4908580,4932384,23804,-8530.09,1290.0,99438.0,42.676,169.833,0.5708284321962696,0.941859,0.506637539909259,0.541326,1.02454,1.4952
FBtr0077395.11,4908741,4909254,513,-168.74,20.0,92.0,39.6101,36.4971,0.0,0.937622,0.6432748538011696,0.926078,2.34794,3.18078
FBtr0077397.10,4908741,4909254,513,-168.74,20.0,92.0,39.6101,36.4971,0.0,0.937622,0.6432748538011696,0.926078,2.34794,3.18078
FBtr0077398.11,4908741,4909254,513,-168.74,20.0,92.0,39.6101,36.4971,0.0,0.937622,0.6432748538011696,0.926078,2.34794,3.18078
FBtr0077399.11,4908741,4909254,513,-168.74,20.0,92.0,39.6101,36.4971,0.0,0.937622,0.6432748538011696,0.926078,2.34794,3.18078
FBtr0077400.11,4908741,4909254,513,-168.74,20.0,92.0,39.6101,36.4971,0.0,0.937622,0.6432748538011696,0.926078,2.34794,3.18078
FBtr0336833.11,4908741,4909254,513,-168.74,20.0,92.0,39.6101,36.4971,0.0,0.937622,0.6432748538011696,0.926078,2.34794,3.18078
FBtr0336834.11,4908741,4909254,513,-168.74,20.0,92.0,39.6101,36.4971,0.0,0.937622,0.6432748538011696,0.926078,2.34794,3.18078
FBtr0077397,4908741,4915502,6761,-2591.71,99438.0,99438.0,45.4193,72.5519,0.336044963762757,0.930188,0.6389587339151013,0.757229,1.71767,3.46159
FBtr0077395,4908741,4928393,19652,-7053.58,10123.0,99438.0,43.2556,173.686,0.4883472420109912,0.938072,0.48127417056788113,0.522377,1.03003,1.61515
FBtr0077398,4908741,4928393,19652,-7053.58,10123.0,99438.0,43.2556,173.686,0.4883472420109912,0.938072,0.48127417056788113,0.522377,1.03003,1.61515
FBtr0077399,4908741,4928393,19652,-7053.58,10123.0,99438.0,43.2556,173.686,0.4883472420109912,0.938072,0.48127417056788113,0.522377,1.03003,1.61515
FBtr0077400,4908741,4928393,19652,-7053.58,10123.0,99438.0,43.2556,173.686,0.4883472420109912,0.938072,0.48127417056788113,0.522377,1.03003,1.61515
FBtr0336833,4908741,4928393,19652,-7053.58,10123.0,99438.0,43.2556,173.686,0.4883472420109912,0.938072,0.48127417056788113,0.522377,1.03003,1.61515
FBtr0336834,4908741,4928393,19652,-7053.58,10123.0,99438.0,43.2556,173.686,0.4883472420109912,0.938072,0.48127417056788113,0.522377,1.03003,1.61515
FBtr0077395.10,4909314,4909408,94,-33.34,13.0,12.0,57.4468,9.09574,0.0,0.93617,0.0,0.998181,3.61803,10.9793
