name,start,end,length,bestTSS,bestTSS_inside,mean_gc,mean_remap,cov_me3,cov_tfbs,cov_pol2,mean_pcons27,mean_pPcons27,mean_pPcons124
FBtr0346071,15694126,15694382,256,5.0,17.0,51.875,4.64348,1.0,0.921875,0.69140625,0.76134,1.01175,1.10868
FBtr0346071.1,15694126,15694382,256,5.0,17.0,51.875,4.64348,1.0,0.921875,0.69140625,0.76134,1.01175,1.10868
FBtr0340117.2,15807452,15807695,243,40.0,8.0,44.6091,74.1975,1.0,0.888889,1.0,0.983605,1.68539,2.08199
FBtr0340117,15807452,15807949,497,98.0,40.0,43.2596,62.0262,1.0,0.925553,1.0,0.730571,1.17881,1.40359
FBtr0340118,15807452,15807949,497,98.0,40.0,43.2596,62.0262,1.0,0.925553,1.0,0.730571,1.17881,1.40359
FBtr0340118.1,15807452,15807949,497,98.0,40.0,43.2596,62.0262,1.0,0.925553,1.0,0.730571,1.17881,1.40359
FBtr0340117.1,15807765,15807949,184,98.0,11.0,43.2609,39.3478,1.0,0.923913,1.0,0.300293,0.410821,0.353652
FBtr0472955.1,15835600,15835623,23,24.0,6.0,18.2609,601.217,1.0,1.0,1.0,0.00126087,-0.414261,-0.25087
FBtr0472955,15835600,15836923,1323,24.0,687.0,36.3265,144.887,1.0,0.932729,0.6885865457294029,0.0565714,-0.083678,-0.048415
FBtr0472956.1,15836114,15836208,94,687.0,48.0,27.8723,7.84043,1.0,0.968085,1.0,0.0206383,-0.0170638,0.250936
FBtr0472957.1,15836114,15836208,94,687.0,48.0,27.8723,7.84043,1.0,0.968085,1.0,0.0206383,-0.0170638,0.250936
FBtr0472956,15836114,15836923,809,687.0,48.0,41.0383,16.5859,1.0,0.904821,0.4907292954264524,0.0756428,-0.0171718,-0.0637231
FBtr0472957,15836114,15836923,809,687.0,48.0,41.0383,16.5859,1.0,0.904821,0.4907292954264524,0.0756428,-0.0171718,-0.0637231
FBtr0472955.2,15836115,15836208,93,687.0,48.0,27.7419,7.80645,1.0,0.967742,1.0,0.0205806,-0.018957,0.260559
FBtr0472956.2,15836281,15836397,116,4.0,4.0,56.8966,14.2069,1.0,0.784483,1.0,0.0244052,-0.105828,-0.108267
FBtr0472957.2,15836281,15836397,116,4.0,4.0,56.8966,14.2069,1.0,0.784483,1.0,0.0244052,-0.105828,-0.108267
FBtr0472955.3,15836281,15836674,393,4.0,4.0,49.8219,19.3053,1.0,0.877863,0.3816793893129771,0.112822,-0.0218779,-0.0482239
FBtr0472957.3,15836456,15836674,218,4.0,4.0,51.9266,20.9587,1.0,0.87156,0.0,0.148339,0.0125321,-0.0236835
FBtr0472956.3,15836524,15836674,150,3.0,3.0,56.8,22.3267,1.0,0.826667,0.0,0.111493,0.00617333,-0.05966
FBtr0472955.4,15836737,15836923,186,2.0,4.0,32.3656,9.51075,1.0,0.946237,0.43010752688172044,0.0583172,0.0200108,-0.239285
FBtr0472956.4,15836737,15836923,186,2.0,4.0,32.3656,9.51075,1.0,0.946237,0.43010752688172044,0.0583172,0.0200108,-0.239285
FBtr0472957.4,15836737,15836923,186,2.0,4.0,32.3656,9.51075,1.0,0.946237,0.43010752688172044,0.0583172,0.0200108,-0.239285
FBtr0344086.2,15926786,15926956,170,6.0,24.0,45.4118,10.7765,0.0,0.994118,1.0,0.895424,2.47598,9.65252
FBtr0344086,15926786,15927082,296,32.0,24.0,39.9324,8.95608,0.0,0.986486,1.0,0.648483,1.75221,6.78277
FBtr0344086.1,15927025,15927082,57,32.0,6.0,27.0175,3.38596,0.0,1.0,1.0,0.227,0.218649,0.400807
FBtr0346073,15973554,15973917,363,51.0,51.0,45.5647,183.68,0.4490358126721763,0.936639,1.0,0.19003,0.205347,0.188405
FBtr0346073.1,15973554,15973917,363,51.0,51.0,45.5647,183.68,0.4490358126721763,0.936639,1.0,0.19003,0.205347,0.188405
FBtr0347491.2,16191133,16191448,315,12.0,8.0,35.3016,5.2381,1.0,0.974603,0.0,0.00809206,-0.155889,-0.20954
FBtr0347492.2,16191133,16191448,315,12.0,8.0,35.3016,5.2381,1.0,0.974603,0.0,0.00809206,-0.155889,-0.20954
FBtr0347491,16191133,16191603,470,500.0,12.0,33.1064,6.30851,1.0,0.980851,0.0,0.0130617,-0.149253,-0.168096
FBtr0347492,16191133,16191631,498,500.0,500.0,32.7711,6.43373,1.0,0.981928,0.0,0.0127108,-0.139574,-0.156681
FBtr0347491.1,16191501,16191603,102,500.0,9.0,31.1765,8.41176,1.0,1.0,0.0,0.0241765,-0.143529,-0.131441
FBtr0347492.1,16191501,16191631,130,500.0,500.0,30.3077,8.42308,1.0,1.0,0.0,0.0204385,-0.107685,-0.0956077
FBtr0346058.1,16307031,16307698,667,67.0,110.0,54.9025,72.2774,1.0,0.887556,0.6011994002998501,0.811511,1.78302,7.30231
FBtr0346058,16307031,16308687,1656,67.0,143808.0,53.8406,134.898,1.0,0.921498,0.7016908212560387,0.73447,1.40139,5.21743
FBtr0346058.2,16307807,16308687,880,23.0,143808.0,55.4773,217.915,1.0,0.9375,0.7420454545454546,0.73775,1.23505,4.07716
FBtr0473390,16612776,16613274,498,95.0,12.0,39.9197,23.4277,1.0,0.935743,1.0,0.381906,0.532265,0.569287
FBtr0473390.1,16612776,16613274,498,95.0,12.0,39.9197,23.4277,1.0,0.935743,1.0,0.381906,0.532265,0.569287
FBtr0344087.1,16632489,16632695,206,4.0,23.0,55.7282,15.0097,1.0,0.883495,1.0,0.986714,3.23887,10.4725
FBtr0344087,16632489,16632839,350,4.0,38.0,51.4286,15.2657,1.0,0.897143,1.0,0.827983,2.60419,8.37146
FBtr0344087.2,16632753,16632839,86,8.0,38.0,53.4884,13.6977,1.0,0.872093,1.0,0.905244,2.47028,7.67163
FBtr0475055,16633123,16633208,85,13.0,13.0,52.9412,246.329,1.0,0.870588,1.0,0.770918,0.945212,0.872765
FBtr0475055.1,16633123,16633208,85,13.0,13.0,52.9412,246.329,1.0,0.870588,1.0,0.770918,0.945212,0.872765
FBtr0347399,16645866,16646167,301,2413.0,22.0,49.6346,51.3355,1.0,0.906977,1.0,0.51508,0.476671,0.7471
FBtr0347399.1,16645866,16646167,301,2413.0,22.0,49.6346,51.3355,1.0,0.906977,1.0,0.51508,0.476671,0.7471
FBtr0334775.3,16806046,16806552,506,2.0,179.0,47.1542,5.32609,1.0,0.94664,1.0,0.676875,1.0309,1.62561
FBtr0334775,16806046,16809230,3184,30.0,179.0,46.6018,89.8378,0.8762562814070352,0.914259,0.8162688442211056,0.668977,1.23497,2.88793
FBtr0334775.2,16806607,16808776,2169,7.0,60.0,49.6081,85.7129,1.0,0.894421,0.8271092669432918,0.750643,1.44415,3.74414
FBtr0334775.1,16809156,16809230,74,30.0,30.0,19.7297,41.3514,0.0,1.0,1.0,0.0484324,0.0678649,0.126081
FBtr0335277.2,16815494,16815612,118,2.0,2.0,42.0339,35.7627,1.0,0.966102,1.0,0.486322,0.667517,0.498661
FBtr0335277,16815494,16815945,451,137.0,137.0,37.2506,34.2395,1.0,0.960089,1.0,0.649501,0.967792,0.85471
FBtr0335277.1,16815742,16815945,203,137.0,137.0,38.0296,25.4286,1.0,0.970443,1.0,0.898103,1.47807,1.41606
FBtr0331291,16888841,16889635,794,12.0,4.0,48.8161,137.091,1.0,0.913098,0.6045340050377834,0.475126,0.708855,0.659296
FBtr0331291.1,16888841,16889635,794,12.0,4.0,48.8161,137.091,1.0,0.913098,0.6045340050377834,0.475126,0.708855,0.659296
FBtr0342975.2,16901766,16906469,4703,4.0,410.0,37.7164,53.5738,1.0,0.957049,0.5730384860727196,0.587898,1.00767,0.931512
FBtr0342975,16901766,16912724,10958,12.0,410.0,38.3756,86.0056,0.5718196751231976,0.951451,0.5484577477641905,0.54877,0.879807,0.793644
FBtr0342975.1,16912673,16912724,51,12.0,7.0,36.4706,27.8824,1.0,1.0,0.0,0.532941,0.701569,0.749784
FBtr0334466.2,17182879,17183072,193,5.0,6.0,31.1917,1.21244,1.0,1.0,0.0,0.40243,0.547694,0.28299
FBtr0334466,17182879,17183242,363,54.0,35.0,34.1047,1.99174,1.0,0.975207,0.24793388429752067,0.582967,0.793066,0.65541
FBtr0334466.1,17183134,17183242,108,54.0,35.0,34.4444,3.02778,1.0,0.962963,0.8333333333333334,0.703472,0.865296,0.76613
FBtr0309522,17378375,17379004,629,120.0,95.0,43.434,81.4515,1.0,0.957075,0.2543720190779014,0.461663,1.13521,1.24085
FBtr0309522.1,17378375,17379004,629,120.0,95.0,43.434,81.4515,1.0,0.957075,0.2543720190779014,0.461663,1.13521,1.24085
FBtr0342804.1,17496668,17497094,426,41.0,62.0,38.4977,10.2958,1.0,0.974178,0.6338028169014085,0.712423,1.17724,0.964138
FBtr0342804,17496668,17497388,720,41.0,62.0,40.3333,8.9584,1.0,0.966667,0.4361111111111111,0.629832,1.03338,0.83006
FBtr0342804.2,17497155,17497388,233,6.0,2.0,44.8927,3.01449,1.0,0.957082,0.1888412017167382,0.495888,0.82385,0.65385
FBtr0335255.1,17578688,17578774,86,117.0,360.0,53.0233,354.244,1.0,0.988372,1.0,0.895628,1.34667,1.61807
FBtr0335255,17578688,17579135,447,117.0,1200.0,45.2349,431.915,1.0,0.946309,1.0,0.337649,0.498888,0.480725
FBtr0335255.2,17578850,17579135,285,7.0,1200.0,45.2632,463.453,1.0,0.947368,1.0,0.224088,0.29774,0.217793
FBtr0342785.2,17828095,17828709,614,265.0,657.0,46.5147,37.9739,1.0,0.907166,0.1465798045602606,0.499702,0.808518,1.02046
FBtr0342785,17828095,17831094,2999,312.0,99999.0,43.4612,299.567,1.0,0.951317,0.43014338112704237,0.527392,0.743646,0.739745
FBtr0342785.1,17830798,17831094,296,312.0,99999.0,49.3919,335.993,1.0,0.888514,0.49324324324324326,0.887652,1.43499,1.57942
FBtr0334045.3,17857076,17857323,247,24.0,28803.0,49.7166,636.389,1.0,0.94332,1.0,0.816243,1.3723,1.52375
FBtr0334045,17857076,17858084,1008,66.0,28803.0,44.6429,423.874,1.0,0.928571,1.0,0.490249,0.784691,1.35709
FBtr0334045.2,17857427,17857676,249,6.0,1320.0,53.8956,430.309,1.0,0.855422,1.0,0.847458,1.47587,2.9811
FBtr0334045.1,17858037,17858084,47,66.0,323.0,57.8723,302.979,1.0,0.851064,1.0,0.674426,1.40926,3.71091
FBtr0346287,18120545,18121467,922,21.0,21.0,45.4881,16.9939,1.0,0.938178,0.32537960954446854,0.348628,0.405244,0.412937
FBtr0346287.1,18120545,18121467,922,21.0,21.0,45.4881,16.9939,1.0,0.938178,0.32537960954446854,0.348628,0.405244,0.412937
FBtr0346286,18120887,18121467,580,21.0,21.0,51.069,23.2017,1.0,0.925862,0.5172413793103449,0.489838,0.653602,0.656129
FBtr0346286.1,18120887,18121467,580,21.0,21.0,51.069,23.2017,1.0,0.925862,0.5172413793103449,0.489838,0.653602,0.656129
FBtr0346285,18122122,18122919,797,10.0,893.0,49.9875,31.3614,0.027603513174404015,0.907152,0.33877038895859474,0.442141,0.721292,0.666201
FBtr0346285.1,18122122,18122919,797,10.0,893.0,49.9875,31.3614,0.027603513174404015,0.907152,0.33877038895859474,0.442141,0.721292,0.666201
FBtr0445671.3,18124574,18125504,930,1.0,14.0,42.2796,90.4054,0.0,0.96129,0.0956989247311828,0.302845,0.57839,0.388198
FBtr0445671,18124574,18127027,2453,322.0,322.0,38.4183,192.719,0.0,0.965756,0.14268242967794537,0.326565,0.51489,0.35038
FBtr0445671.1,18126946,18127027,81,322.0,322.0,55.8025,9.38272,0.0,0.962963,0.0,0.891123,2.03812,2.1752
FBtr0346312,18227475,18228449,974,338.0,338.0,45.0719,63.4754,1.0,0.949692,0.8418891170431212,0.515163,0.785706,0.697749
FBtr0346312.1,18227475,18228449,974,338.0,338.0,45.0719,63.4754,1.0,0.949692,0.8418891170431212,0.515163,0.785706,0.697749
FBtr0346288,18244891,18245180,289,156.0,28.0,43.8062,8.82353,1.0,0.934256,1.0,0.352426,0.711038,0.650183
FBtr0346288.1,18244891,18245180,289,156.0,28.0,43.8062,8.82353,1.0,0.934256,1.0,0.352426,0.711038,0.650183
FBtr0346295,18256608,18258007,1399,1.0,4.0,51.9085,99.2515,1.0,0.909936,0.42887776983559683,0.440801,0.905375,0.904164
FBtr0346295.1,18256608,18258007,1399,1.0,4.0,51.9085,99.2515,1.0,0.909936,0.42887776983559683,0.440801,0.905375,0.904164
FBtr0346331,18292379,18293059,680,47.0,47.0,50.8824,110.518,1.0,0.908824,0.9485294117647058,0.654059,1.47166,1.88379
FBtr0346331.1,18292379,18293059,680,47.0,47.0,50.8824,110.518,1.0,0.908824,0.9485294117647058,0.654059,1.47166,1.88379
FBtr0346290,18310501,18311349,848,115.0,115.0,53.4198,83.5024,0.0,0.875,0.09433962264150944,0.636432,1.47506,1.81389
FBtr0346290.1,18310501,18311349,848,115.0,115.0,53.4198,83.5024,0.0,0.875,0.09433962264150944,0.636432,1.47506,1.81389
FBtr0346289,18311394,18311926,532,27.0,5.0,44.8872,70.6203,0.8984962406015038,0.975564,0.5075187969924813,0.55087,1.03866,1.15657
FBtr0346289.1,18311394,18311926,532,27.0,5.0,44.8872,70.6203,0.8984962406015038,0.975564,0.5075187969924813,0.55087,1.03866,1.15657
FBtr0310488,18369810,18370118,308,5.0,7.0,53.3117,45.0779,1.0,0.948052,0.8409090909090909,0.579364,0.966425,0.920516
FBtr0310488.1,18369810,18370118,308,5.0,7.0,53.3117,45.0779,1.0,0.948052,0.8409090909090909,0.579364,0.966425,0.920516
FBtr0332402.1,18460817,18460865,48,34.0,3.0,24.1667,8.66667,1.0,1.0,0.0,0.0048125,-0.198396,-0.256646
FBtr0332402,18460817,18462823,2006,34.0,19.0,47.5673,15.7917,0.5229312063808574,0.922732,0.4785643070787637,0.481598,0.968763,1.95951
FBtr0332402.2,18460940,18461925,985,5.0,19.0,49.3401,22.3025,0.9401015228426396,0.904569,0.45685279187817257,0.516124,0.861273,0.853144
FBtr0332402.3,18461990,18462823,833,2.0,8.0,49.6519,8.53301,0.0,0.929172,0.6122448979591837,0.514914,1.23592,3.51541
FBtr0346494,18480071,18481132,1061,345.0,345.0,52.95,125.73,0.764373232799246,0.906692,0.5249764373232799,0.575072,1.26534,2.52433
FBtr0346494.1,18480071,18481132,1061,345.0,345.0,52.95,125.73,0.764373232799246,0.906692,0.5249764373232799,0.575072,1.26534,2.52433
FBtr0346319,18494718,18494926,208,3.0,6.0,51.4423,92.8269,0.0,0.971154,0.0,0.526279,0.742034,0.6585
FBtr0346319.1,18494718,18494926,208,3.0,6.0,51.4423,92.8269,0.0,0.971154,0.0,0.526279,0.742034,0.6585
FBtr0309523.2,18586222,18586797,575,2.0,7.0,49.0087,24.6017,0.0,0.935652,0.5391304347826087,0.634671,1.73303,1.91738
FBtr0309523,18586222,18587219,997,32.0,32.0,50.8124,30.3651,0.0,0.919759,0.5135406218655968,0.618363,1.47845,1.62772
FBtr0309523.1,18586862,18587219,357,32.0,32.0,54.958,40.535,0.0,0.890756,0.38375350140056025,0.552975,0.97558,0.997899
FBtr0344563.1,18621497,18621678,181,27.0,23.0,31.6022,141.63,1.0,0.961326,1.0,0.030558,-0.0127624,-0.114624
FBtr0344563,18621497,18621877,380,27.0,23.0,33.9474,230.305,1.0,0.965789,1.0,0.0283,-0.0714158,-0.221487
FBtr0344563.2,18621756,18621877,121,6.0,4.0,41.8182,348.653,1.0,0.950413,1.0,0.0260826,-0.172372,-0.293041
FBtr0342844,18622465,18622706,241,15.0,4.0,58.6722,72.2614,1.0,0.821577,0.3236514522821577,0.548896,0.738531,0.672859
FBtr0342844.1,18622465,18622706,241,15.0,4.0,58.6722,72.2614,1.0,0.821577,0.3236514522821577,0.548896,0.738531,0.672859
FBtr0346065,18666066,18666717,651,3363.0,3363.0,48.2335,164.96,0.0,0.958525,0.5791090629800307,0.38039,0.689376,0.871171
FBtr0346065.1,18666066,18666717,651,3363.0,3363.0,48.2335,164.96,0.0,0.958525,0.5791090629800307,0.38039,0.689376,0.871171
FBtr0346490,18676167,18676761,594,230.0,230.0,52.3906,77.2896,1.0,0.868687,0.35353535353535354,0.484232,0.963049,1.22149
FBtr0346490.1,18676167,18676761,594,230.0,230.0,52.3906,77.2896,1.0,0.868687,0.35353535353535354,0.484232,0.963049,1.22149
FBtr0342847.2,18682142,18682674,532,6.0,180.0,40.5639,13.4095,1.0,0.932331,0.6127819548872181,0.304237,0.561951,0.651579
FBtr0342847,18682142,18683303,1161,107.0,180.0,47.0801,57.5656,1.0,0.907838,0.8225667527993109,0.449349,0.735857,0.847208
FBtr0342847.1,18682739,18683303,564,107.0,31.0,54.3262,82.8812,1.0,0.898936,1.0,0.524642,0.652193,0.63794
FBtr0346067.2,18730420,18730849,429,5.0,6.0,46.2937,29.0723,1.0,0.916084,1.0,0.612879,1.02208,0.959592
FBtr0346067,18730420,18731243,823,51.0,51.0,39.3196,18.2114,1.0,0.929526,0.9501822600243013,0.370717,0.551045,0.485386
FBtr0346067.1,18731169,18731243,74,51.0,51.0,35.1351,3.74324,1.0,1.0,0.44594594594594594,0.00624324,-0.168122,-0.168405
FBtr0346066,18732812,18733673,861,11.0,35.0,47.3868,8.79907,1.0,0.944251,0.9326364692218351,0.452959,0.816463,0.846103
FBtr0346066.1,18732812,18733673,861,11.0,35.0,47.3868,8.79907,1.0,0.944251,0.9326364692218351,0.452959,0.816463,0.846103
FBtr0343603,18804839,18806363,1524,81.0,81.0,40.7743,279.636,1.0,0.948163,0.7349081364829396,0.466552,0.665394,0.896127
FBtr0343603.1,18804839,18806363,1524,81.0,81.0,40.7743,279.636,1.0,0.948163,0.7349081364829396,0.466552,0.665394,0.896127
FBtr0342849.1,18912351,18912500,149,4.0,4.0,45.5034,2.0566,1.0,0.845638,1.0,0.00367785,-0.174054,-0.207678
FBtr0342849,18912351,18912752,401,4.0,5.0,44.8878,5.21639,1.0,0.902743,0.4763092269326683,0.0232469,-0.082015,-0.0352569
FBtr0342849.2,18912584,18912752,168,2.0,5.0,49.2857,6.74405,1.0,0.904762,0.0,0.0432798,-0.0279524,-0.0224226
FBtr0346045,19083738,19084017,279,2.0,4.0,43.5842,28.0126,1.0,1.0,0.9175627240143369,0.707097,1.35799,1.22696
FBtr0346045.1,19083738,19084017,279,2.0,4.0,43.5842,28.0126,1.0,1.0,0.9175627240143369,0.707097,1.35799,1.22696
FBtr0346491,19132926,19133563,637,2.0,4.0,56.7347,50.4819,0.0,0.910518,0.44583987441130296,0.527005,1.03347,1.08564
FBtr0346491.1,19132926,19133563,637,2.0,4.0,56.7347,50.4819,0.0,0.910518,0.44583987441130296,0.527005,1.03347,1.08564
FBtr0091699.2,19301702,19301723,21,4.0,3.0,53.3333,18.0952,1.0,0.904762,1.0,0.65119,1.2771,3.90433
FBtr0091699,19301702,19301873,171,9.0,4.0,47.1345,17.9415,1.0,0.918129,0.18128654970760233,0.605544,1.21873,3.92724
FBtr0091699.1,19301799,19301873,74,9.0,2.0,59.1892,16.9595,1.0,0.891892,0.0,0.953027,2.02003,6.41399
FBtr0342869.2,19484857,19485293,436,7.0,8.0,47.1101,65.0183,1.0,0.924312,1.0,0.00495183,-0.169028,-0.184443
FBtr0342869,19484857,19485423,566,36.0,36.0,46.1837,73.9011,1.0,0.936396,0.8515901060070671,0.010659,-0.117115,-0.134763
FBtr0342869.1,19485352,19485423,71,36.0,36.0,42.2535,102.239,1.0,1.0,0.0,0.0253662,0.059338,0.0291972
FBtr0339739,19495283,19495896,613,810.0,30359.0,46.3622,444.67,1.0,0.944535,1.0,0.548972,0.724292,0.618931
FBtr0339739.1,19495283,19495896,613,810.0,30359.0,46.3622,444.67,1.0,0.944535,1.0,0.548972,0.724292,0.618931
FBtr0340613,19667017,19667746,729,213.0,32936.0,48.5322,686.785,1.0,0.930041,1.0,0.340674,0.481287,0.536406
FBtr0340613.1,19667017,19667746,729,213.0,32936.0,48.5322,686.785,1.0,0.930041,1.0,0.340674,0.481287,0.536406
FBtr0343773.1,19712933,19713296,363,25.0,54599.0,54.9862,684.882,1.0,0.892562,1.0,0.742394,1.47079,1.8533
FBtr0343773,19712933,19713821,888,25.0,54599.0,52.7928,591.084,1.0,0.850225,1.0,0.638572,1.17847,1.33541
FBtr0343773.2,19713352,19713821,469,66.0,2574.0,53.9872,469.239,1.0,0.812367,1.0,0.516294,0.819049,0.779239
FBtr0346043,19745935,19746487,552,521.0,31693.0,48.6957,345.582,1.0,0.942029,0.7916666666666666,0.49971,0.965371,2.48394
FBtr0346043.1,19745935,19746487,552,521.0,31693.0,48.6957,345.582,1.0,0.942029,0.7916666666666666,0.49971,0.965371,2.48394
FBtr0343760.3,19786729,19787143,414,6.0,26.0,51.5459,61.244,1.0,0.949275,0.4975845410628019,0.587321,0.908899,1.05093
FBtr0343760,19786729,19788156,1427,79.0,79.0,36.2439,106.182,1.0,0.974772,0.6461107217939733,0.318451,0.407359,0.488684
FBtr0343760.2,19787205,19787295,90,4.0,4.0,27.7778,21.1222,1.0,0.988889,1.0,0.0186556,-0.175989,-0.2043
FBtr0343760.1,19788041,19788156,115,79.0,79.0,43.4783,384.383,1.0,0.982609,1.0,0.825609,0.995113,1.05709
FBtr0346320,20090532,20090858,326,2.0,3.0,49.6319,37.5429,0.0,0.957055,0.27300613496932513,0.589347,1.28946,1.38415
FBtr0346320.1,20090532,20090858,326,2.0,3.0,49.6319,37.5429,0.0,0.957055,0.27300613496932513,0.589347,1.28946,1.38415
FBtr0345965,20238382,20238912,530,377.0,377.0,36.6038,103.994,1.0,0.962264,0.46226415094339623,0.200232,0.314462,0.124736
FBtr0345965.1,20238382,20238912,530,377.0,377.0,36.6038,103.994,1.0,0.962264,0.46226415094339623,0.200232,0.314462,0.124736
FBtr0345966,20238576,20239117,541,17.0,377.0,46.1738,165.734,1.0,0.953789,0.4805914972273567,0.361813,0.573606,0.476856
FBtr0345966.1,20238576,20239117,541,17.0,377.0,46.1738,165.734,1.0,0.953789,0.4805914972273567,0.361813,0.573606,0.476856
FBtr0345968,20656890,20657678,788,581.0,99999.0,42.3604,461.59,1.0,0.956853,1.0,0.57735,0.910368,0.838463
FBtr0345968.1,20656890,20657678,788,581.0,99999.0,42.3604,461.59,1.0,0.956853,1.0,0.57735,0.910368,0.838463
FBtr0345969,20657139,20657548,409,581.0,99999.0,41.5648,395.152,1.0,0.968215,1.0,0.630125,0.990484,0.858851
FBtr0345969.1,20657139,20657548,409,581.0,99999.0,41.5648,395.152,1.0,0.968215,1.0,0.630125,0.990484,0.858851
FBtr0332567.1,20686818,20686900,82,9.0,3.0,42.1951,33.2683,1.0,0.95122,0.0,0.224707,0.315841,0.290171
FBtr0332567,20686818,20687653,835,9.0,96.0,45.6527,158.61,1.0,0.946108,0.2934131736526946,0.468359,1.0085,1.14021
FBtr0332567.2,20686991,20687038,47,5.0,1.0,28.5106,8.08511,1.0,1.0,0.0,0.141511,0.204468,0.359319
FBtr0332567.3,20687115,20687653,538,5.0,96.0,53.0855,201.197,1.0,0.927509,0.45539033457249073,0.642823,1.43446,1.65681
FBtr0346291,20690319,20690633,314,10.0,267.0,53.121,163.013,1.0,0.869427,0.6719745222929936,0.590111,0.860675,0.778261
FBtr0346291.1,20690319,20690633,314,10.0,267.0,53.121,163.013,1.0,0.869427,0.6719745222929936,0.590111,0.860675,0.778261
FBtr0344413,20739537,20740308,771,131.0,131.0,49.9611,54.3567,1.0,0.891051,0.17380025940337224,0.648765,1.4732,1.67548
FBtr0344413.1,20739537,20740308,771,131.0,131.0,49.9611,54.3567,1.0,0.891051,0.17380025940337224,0.648765,1.4732,1.67548
FBtr0342853.1,20758488,20759034,546,19.0,13.0,45.8242,8.03036,0.0,0.959707,0.14652014652014653,0.526984,0.906249,0.883214
FBtr0342853,20758488,20759626,1138,19.0,13.0,43.5852,11.0434,0.0,0.955185,0.140597539543058,0.433834,0.668544,0.645886
FBtr0342853.2,20759110,20759626,516,2.0,10.0,40.8915,17.1677,0.0,0.967054,0.15503875968992248,0.316672,0.324293,0.273665
FBtr0332284.2,20759735,20760149,414,2.0,4.0,34.7343,37.1304,0.0,0.961353,0.5579710144927537,0.104367,-0.00530918,0.220133
FBtr0332284,20759735,20760953,1218,1.0,54.0,37.2085,519.339,0.2536945812807882,0.953202,0.8374384236453202,0.0862619,-0.0633752,0.0791962
FBtr0332284.1,20760373,20760953,580,1.0,13.0,41.8966,878.805,0.5327586206896552,0.936207,0.9741379310344828,0.0285655,-0.146966,-0.127324
FBtr0347238.1,20864812,20865331,519,38.0,13.0,48.0154,6.73603,1.0,0.973025,0.1252408477842004,0.698642,1.35347,1.29756
FBtr0347238,20864812,20865731,919,38.0,13.0,47.0076,7.61262,1.0,0.968444,0.07072905331882481,0.572343,1.0354,0.970494
FBtr0347238.2,20865385,20865731,346,1.0,4.0,45.9538,7.99133,1.0,0.962428,0.0,0.316223,0.341,0.245977
FBtr0340439,21043549,21044024,475,39.0,10.0,54.2316,10.3726,1.0,0.924211,1.0,0.754208,1.68284,5.15612
FBtr0340439.1,21043549,21044024,475,39.0,10.0,54.2316,10.3726,1.0,0.924211,1.0,0.754208,1.68284,5.15612
FBtr0340058.2,21119528,21119747,219,29.0,29.0,46.3014,6.57078,1.0,0.926941,0.228310502283105,0.412429,0.925096,3.06283
FBtr0340058,21119528,21120176,648,60.0,31.0,48.858,9.11265,1.0,0.92284,0.23148148148148148,0.450392,0.890218,2.45258
FBtr0340058.1,21119813,21120176,363,60.0,31.0,53.2782,10.2893,1.0,0.92562,0.27548209366391185,0.490603,0.859292,2.21547
FBtr0346048,21187978,21188759,781,87.0,87.0,45.7362,10.5432,0.15364916773367476,0.915493,0.04481434058898848,0.621383,1.20086,1.15619
FBtr0346048.1,21187978,21188759,781,87.0,87.0,45.7362,10.5432,0.15364916773367476,0.915493,0.04481434058898848,0.621383,1.20086,1.15619
FBtr0346293.2,21372592,21372783,191,6.0,8.0,38.6387,20.3508,1.0,0.931937,1.0,0.447958,0.778649,0.749005
FBtr0346293,21372592,21373553,961,104.0,104.0,32.5911,24.8304,1.0,0.956296,0.7762747138397502,0.502771,0.891895,0.809965
FBtr0346293.1,21373351,21373553,202,104.0,104.0,27.8218,51.6337,1.0,0.970297,0.0,0.174639,-0.023005,-0.335173
